Symbol,Company_Name,Sector,Industry,Current_Price,Previous_Close,Day_High,Day_Low,52_Week_High,52_Week_Low,PE_Ratio,Dividend_Yield,Last_Updated,Market_cap (in Cr.),Profit_Margins (%age),Operating_Margins (%age),EBITDA (in Cr.),Volume (in Cr.),Avg_Volume (in Cr.)
NSE:CHEMBOND,Chembond Material Technologies Limited,Basic Materials,Specialty Chemicals,185.02999877929688,184.0,187.8,182.5,637.9,168.5,14.743426,0.95,17-Sep-2025,248.8338944,7.906000000000001,4.8340000000000005,14.3191504,0.06983032153930664,0.2542682243225098
NSE:CHEMCON,Chemcon Speciality Chemicals Limited,Basic Materials,Specialty Chemicals,238.25,236.69,242.36,235.05,298.3,160.0,34.231323,,17-Sep-2025,872.7621632,11.825,9.443,33.3867264,0.657546175,3.247037775
NSE:CHEMBONDCH,Chembond Chemicals Limited,Basic Materials,Specialty Chemicals,189.0,189.18,191.75,188.0,244.99,165.0,16.377817,0.4,17-Sep-2025,508.3457536,0.0,0.0,,0.1224909,1.1041758
NSE:CHEMFAB,Chemfab Alkalis Limited,Basic Materials,Specialty Chemicals,663.0,647.2,666.4,640.55,1230.0,626.7,,0.19,17-Sep-2025,961.701376,-1.5140001,5.3600002,51.2564,0.0834054,0.5965674
NSE:CHEMPLASTS,Chemplast Sanmar Limited,Basic Materials,Chemicals,433.29998779296875,435.85,441.0,432.7,535.0,379.0,,,17-Sep-2025,6850.906112,-4.614999999999999,-3.292,145.7549952,1.1602473773132325,3.464190072406006
NSE:CHOICEIN,Choice International Limited,Financial Services,Capital Markets,824.7000122070312,822.1,830.0,820.7,830.0,438.45,94.25143,,17-Sep-2025,16984.2835456,20.311001,29.002001999999997,,44.99365338598633,48.73465758135986
NSE:CHEVIOT,Cheviot Company Limited,Consumer Cyclical,Textile Manufacturing,1210.5,1210.3,1234.0,1199.3,1466.9,974.75,11.73875,0.41,17-Sep-2025,707.159552,12.905,15.079,64.3102272,0.1554282,0.43662735
NSE:CHENNPETRO,Chennai Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,747.6500244140625,751.9,761.0,746.4,999.0,433.1,,0.66,17-Sep-2025,11137.069056,-0.321,-0.35299999,452.6349824,20.860033801171873,165.01839755357665
NSE:CIEINDIA,CIE Automotive India Limited,Consumer Cyclical,Auto Parts,422.0,406.95,427.9,406.85,599.2,356.75,20.455648,1.72,17-Sep-2025,16013.0433024,8.8920005,11.470999599999999,1327.8180352,26.3466838,6.7028792
NSE:CHOLAFIN,Cholamandalam Investment and Finance Company Limited,Financial Services,Credit Services,1583.5,1583.1,1589.9,1574.0,1684.4,1168.0,29.945158,0.13,17-Sep-2025,133235.5268608,39.205003,52.505,,86.05071535,270.3582391
NSE:CHOLAHLDNG,Cholamandalam Financial Holdings Limited,Financial Services,Credit Services,1958.0999755859375,1955.8,1991.5,1950.0,2231.6,1357.35,16.685982,0.07,17-Sep-2025,36768.612352,11.694,31.213,,14.86139138470459,44.68442887286377
NSE:CIFL,Capital India Finance Limited,Financial Services,Credit Services,33.959999084472656,33.9,34.31,33.91,44.5,31.55,3396.0,0.06,17-Sep-2025,1328.915968,0.052,16.543,140.6530304,0.08024068583679199,1.1077276261367799
NSE:CINEVISTA,Cinevista Limited,Communication Services,Entertainment,18.200000762939453,18.31,18.55,18.0,24.88,13.21,40.444447,,17-Sep-2025,104.5941312,-179.88900999999998,40.947,-15.2606,0.010119200424194336,0.21417942897834777
NSE:CIGNITITEC,Cigniti Technologies Limited,Technology,Information Technology Services,1700.0,1686.6,1721.0,1685.9,1970.0,1033.25,18.293339,,17-Sep-2025,4657.48992,12.286999999999999,15.238,332.7076096,6.12017,13.19115
NSE:CINELINE,Cineline India Limited,Communication Services,Entertainment,84.7699966430664,83.67,84.77,83.0,148.7,76.11,,,17-Sep-2025,291.448576,-5.915,-2.5559998999999998,44.640576,0.0280842998878479,0.1827895437614441
NSE:CIPLA,Cipla Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1554.5999755859375,1559.0,1562.5,1549.1,1702.05,1335.0,23.29387,0.83,17-Sep-2025,127625.2520448,19.624001,22.311,7091.3875968,47.995631426257326,215.3775452776245
NSE:CLEAN,Clean Science and Technology Limited,Basic Materials,Specialty Chemicals,1201.4000244140625,1173.9,1212.0,1180.0,1643.95,1070.5,47.599052,0.51,17-Sep-2025,12772.0833024,27.249000000000002,33.431,395.9172608,21.584953538635254,89.62239944124755
NSE:CLEDUCATE,CL Educate Limited,Consumer Defensive,Education & Training Services,100.01000213623047,99.97,101.63,99.0,136.98,67.5,,,17-Sep-2025,543.2703488,-4.723999999999999,6.018,28.9663264,0.1804280448539734,0.9223522457015991
NSE:CLSEL,Chaman Lal Setia Exports Ltd.,Consumer Defensive,Packaged Foods,288.8999938964844,282.55,292.0,282.05,447.2,234.5,13.9903145,0.88,17-Sep-2025,1438.3521792,7.077999999999999,9.234,137.919744,8.992734560012817,3.081754014892578
NSE:CMSINFO,CMS Info Systems Limited,Industrials,Specialty Business Services,418.20001220703125,418.3,427.0,417.35,616.5,399.2,18.586668,1.55,17-Sep-2025,6895.4906624,15.301,18.068,582.9212672,7.487536658557129,17.463907049761964
NSE:COALINDIA,Coal India Limited,Energy,Thermal Coal,399.1000061035156,395.8,402.45,398.2,517.85,349.25,7.419595,8.08,17-Sep-2025,245954.5632768,26.373,32.039001999999996,45544.4365312,141.85287345938414,214.1305231247406
NSE:COFORGE,Coforge Limited,Technology,Information Technology Services,1791.0999755859375,1779.6,1817.6,1778.8,2005.36,1194.01,64.52089,0.9,17-Sep-2025,59959.2206336,7.445,11.327,1989.799936,155.49792658044433,319.5245339146362
NSE:COASTCORP,Coastal Corporation Limited,Consumer Defensive,Packaged Foods,37.18000030517578,37.92,38.69,36.59,56.59,30.01,34.425926,0.58,17-Sep-2025,249.0212352,1.058,6.8629999999999995,36.6772992,0.3681229010215759,0.35209460289001465
NSE:COCHINSHIP,Cochin Shipyard Limited,Industrials,Aerospace & Defense,1899.0,1821.6,1923.8,1820.1,2545.0,1180.2,59.232685,0.66,17-Sep-2025,49973.3233664,16.434,19.407,933.9681792,688.0046616,276.186762
NSE:COFFEEDAY,Coffee Day Enterprises Limited,Consumer Cyclical,Restaurants,44.9900016784668,45.27,45.79,44.2,51.46,21.28,,,17-Sep-2025,950.4227328,-1.694,1.456,144.6274944,1.1311386222000122,13.784878027280044
NSE:COLPAL,Colgate-Palmolive (India) Limited,Consumer Defensive,Household & Personal Products,2344.0,2355.8,2365.0,2340.5,3890.0,2151.0,45.63863,2.29,17-Sep-2025,63753.5125504,23.312001,28.941,1891.7500928,46.6683368,150.8720288
NSE:COMPINFO,Compuage Infocom Limited,Technology,Electronics & Computer Distribution,2.059999942779541,1.97,2.06,1.9,3.53,1.26,,,17-Sep-2025,17.9372848,0.0,-35.296002,-53.1873984,0.009680145731115341,0.004035333887910843
NSE:COMPUSOFT,Compucom Software Limited,Consumer Defensive,Education & Training Services,20.030000686645508,20.02,20.49,19.9,37.26,15.94,43.54348,1.0,17-Sep-2025,159.1211264,10.217,9.689,7.2462,0.07911249371204376,0.12861463740901946
NSE:COMSYN,Commercial Syn Bags Limited,Consumer Cyclical,Packaging & Containers,153.6699981689453,155.35,155.5,153.2,155.5,52.98,29.955164,0.26,17-Sep-2025,613.9454464,5.738,9.168999999999999,39.6605248,0.4712136823852539,4.064325579571533
NSE:COHANCE,,Healthcare,Drug Manufacturers - Specialty & Generic,987.5,990.7,996.0,983.8,1123.4,856.3,101.81772,,17-Sep-2025,37888.0360448,19.174999,12.173,354.6710272,5.86881125,39.3939425
NSE:CONCORDBIO,Concord Biotech Limited,Healthcare,Biotechnology,1627.5999755859375,1621.2,1631.0,1607.0,2664.0,1345.0,47.800293,0.66,17-Sep-2025,17027.2997376,29.968,21.384001,482.4823808,6.9369938559448245,26.197360927038574
NSE:CONFIPET,Confidence Petroleum India Limited,Energy,Oil & Gas Refining & Marketing,48.7400016784668,48.06,48.92,48.1,98.54,46.05,17.788322,0.21,17-Sep-2025,1621.701632,2.626,3.737,346.075008,1.1278095208385468,4.129964546224213
NSE:CONCOR,Container Corporation of India Limited,Industrials,Railroads,561.8499755859375,564.15,568.0,561.0,947.85,481.0,33.08893,1.13,17-Sep-2025,42791.5051008,14.513000000000002,12.588,1951.3274368,17.031021199951173,73.77921717407227
NSE:CONSOFINVT,Consolidated Finvest & Holdings Limited,Financial Services,Capital Markets,195.17999267578125,193.6,196.96,191.37,249.0,160.0,6.437335,0.58,17-Sep-2025,630.9466624,142.618,99.134004,68.1901248,0.05158607206420898,0.23665574111938475
NSE:CORALFINAC,Coral India Finance and Housing Limited,Real Estate,Real Estate Services,47.40999984741211,47.85,48.7,47.1,65.49,33.7,12.609042,0.84,17-Sep-2025,191.0727296,66.82000000000001,87.984,18.5224992,0.04402966685829163,0.19568003337020873
NSE:CONTROLPR,Control Print Limited,Industrials,Business Equipment & Supplies,761.0999755859375,763.0,771.9,761.05,917.5,547.0,12.563552,1.31,17-Sep-2025,1217.3185024,22.105,12.736,75.1926528,0.39835972722167967,3.476171918493652
NSE:COROMANDEL,Coromandel International Limited,Basic Materials,Agricultural Inputs,2295.300048828125,2265.6,2297.0,2230.2,2718.9,1545.65,29.972578,0.79,17-Sep-2025,67625.2745728,8.563,9.394,2900.310016,33.2338789369873,116.92419119733887
NSE:CORDSCABLE,Cords Cable Industries Limited,Industrials,Electrical Equipment & Parts,183.0,180.3,184.0,178.01,246.45,146.65,15.09901,0.55,17-Sep-2025,236.5787392,1.8480001,4.9399999999999995,52.4812736,0.238083,0.5974767
NSE:COUNCODOS,Country Condo's Limited,Real Estate,Real Estate - Development,7.619999885559082,7.66,7.95,7.41,11.92,5.31,95.25,,17-Sep-2025,59.1291392,3.379,5.113,0.892,0.05564733516426086,0.06267983305864334
NSE:CPCAP,CP Capital Limited,Industrials,Conglomerates,142.0,141.93,142.25,140.0,438.0,135.63,7.0822945,3.52,17-Sep-2025,259.0804224,54.624003,85.647005,57.3969728,0.1352692,0.294508
NSE:CPPLUS,,Industrials,Building Products & Equipment,1457.0,1425.1,1474.6,1430.0,1474.6,1015.0,48.680252,,17-Sep-2025,17079.2452096,11.248,7.374,248.92224,24.9034811,222.3759363
NSE:COSMOFIRST,Cosmo First Limited,Consumer Cyclical,Packaging & Containers,936.8499755859375,929.1,954.0,930.0,1307.2,525.7,16.919811,0.43,17-Sep-2025,2418.7498496,4.8340000000000005,7.713,293.2975104,3.307361468811035,8.237909205322266
NSE:CPEDU,Career Point Edutech Ltd.,Consumer Defensive,Education & Training Services,255.0,261.65,258.11,252.5,272.55,217.61,24.8538,,17-Sep-2025,469.5059968,0.0,0.0,,0.1315545,1.1826135
NSE:CREATIVEYE,Creative Eye Limited,Communication Services,Entertainment,8.109999656677246,7.83,8.39,7.75,12.19,5.27,,,17-Sep-2025,16.4957392,-33.581,-321.41001,0.0928264,0.022027570067501067,0.012255831481170654
NSE:CREATIVE,Creative Newtech Limited,Technology,Electronics & Computer Distribution,620.0,629.4,633.8,612.35,1075.0,605.1,19.129898,0.08,17-Sep-2025,931.0354432,2.888,2.9610000000000003,65.302624,0.619318,1.142288
NSE:CRAFTSMAN,Craftsman Automation Limited,Consumer Cyclical,Auto Parts,6787.0,6748.5,6900.0,6769.5,7254.5,3700.0,77.36236,0.07,17-Sep-2025,16198.6691072,3.3369999999999997,9.140999599999999,865.149952,8.4484576,40.8007292
NSE:CREDITACC,CreditAccess Grameen Limited,Financial Services,Credit Services,1365.199951171875,1323.6,1388.8,1330.0,1425.0,750.2,112.08538,0.76,17-Sep-2025,21826.8172288,13.267999999999999,19.804001,,55.353397220214845,70.53087115737304
NSE:CRISIL,CRISIL Limited,Financial Services,Financial Data & Stock Exchanges,5040.0,5045.4,5115.0,5030.5,6950.0,3973.6,50.709328,0.71,17-Sep-2025,36857.5184896,21.521999,24.564,953.6600064,6.381648,25.237296
NSE:CRIZAC,,Consumer Defensive,Education & Training Services,345.3999938964844,351.9,354.85,342.3,387.95,275.0,39.524628,,17-Sep-2025,6037.753856,17.655,28.519,178.8819968,15.845535579995728,206.14027729732362
NSE:CROWN,Crown Lifters Limited,Industrials,Rental & Leasing Services,173.0,174.15,177.0,169.05,285.0,135.34,18.268215,,17-Sep-2025,194.1630848,28.910000000000004,41.807,21.8396752,0.2719906,0.4804729
NSE:CREST,Crest Ventures Limited,Financial Services,Financial Conglomerates,376.3500061035156,377.5,379.9,374.65,621.65,319.1,16.557413,0.26,17-Sep-2025,1062.1688832,33.985,66.226995,114.8681472,0.06469456604919434,0.40570530657958986
NSE:CROMPTON,Crompton Greaves Consumer Electricals Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",318.3500061035156,313.95,318.75,315.0,455.55,301.0,38.870575,0.96,17-Sep-2025,20498.5892864,6.816,7.6160000000000005,790.945024,23.718730874743652,62.361646365618896
NSE:CSLFINANCE,CSL Finance Limited,Financial Services,Credit Services,303.3999938964844,300.2,307.7,299.5,464.95,227.45,9.323909,1.0,17-Sep-2025,682.27072,33.405998,76.874,169.93152,0.10506741788635254,0.42442625146179197
NSE:CSBBANK,CSB Bank Limited,Financial Services,Banks - Regional,356.5,362.2,365.45,355.15,445.6,272.75,10.318379,,17-Sep-2025,6036.6503936,25.096,28.316997999999998,,8.65179155,19.26108895
NSE:CTE,Cambridge Technology Enterprises Limited,Technology,Information Technology Services,40.0,40.41,40.95,39.45,116.67,34.11,,,17-Sep-2025,77.0032,-19.97,-0.7040000000000001,-16.8265776,0.074908,0.034204
NSE:CUBEXTUB,Cubex Tubings Limited,Basic Materials,Copper,97.18000030517578,92.56,97.18,97.18,143.25,67.11,19.954826,,17-Sep-2025,141.4066176,2.6630001,4.222,10.5644,0.22193968469696046,0.23360128473358155
NSE:CUB,City Union Bank Limited,Financial Services,Banks - Regional,203.6699981689453,203.84,206.32,203.1,232.55,142.91,13.03071,0.98,17-Sep-2025,15092.9457152,38.166,47.665,,7.1142745040405275,41.34344136931
NSE:CUMMINSIND,Cummins India Limited,Industrials,Specialty Industrial Machinery,4122.60009765625,4111.0,4127.0,4075.0,4127.0,2580.0,53.33937,1.25,17-Sep-2025,114278.4786432,19.497999999999998,24.406,2467.9499776,76.23264744580078,228.77091235913085
NSE:CUPID,Cupid Limited,Consumer Defensive,Household & Personal Products,209.24000549316406,204.76,209.9,202.5,210.25,55.75,118.88637,,17-Sep-2025,5617.403904,23.331,25.469,51.4508256,57.32981557307587,105.2900520161728
NSE:CYBERMEDIA,Cyber Media (India) Limited,Communication Services,Publishing,18.34000015258789,18.62,19.45,17.68,33.45,11.66,,,17-Sep-2025,34.7198208,-10.836001000000001,5.0009999999999994,1.499325,0.10512121287460327,0.07075755458869934
NSE:CYBERTECH,CyberTech Systems and Software Limited,Technology,Information Technology Services,163.67999267578125,162.74,166.32,162.05,21899.0,125.12,14.2827215,2.46,17-Sep-2025,509.8893824,15.134,7.152,30.3320256,0.6420838752685547,0.6118030766235352
NSE:CURAA,,Technology,Software - Application,190.3000030517578,200.3,190.3,190.3,337.0,24.43,,,17-Sep-2025,202.5058432,0.0,-6.6049999999999995,,0.0032921900527954104,0.010942250175476073
NSE:CYIENTDLM,Cyient DLM Limited,Technology,Electronic Components,476.95001220703125,467.5,480.05,466.8,744.25,378.6,58.306847,,17-Sep-2025,3785.2852224,4.217,5.223,139.7425024,6.298601861206055,8.263492826495362
NSE:CYIENT,Cyient Limited,Industrials,Conglomerates,1263.0,1272.2,1284.7,1256.0,2135.0,1084.05,22.40951,2.04,17-Sep-2025,13934.9311488,8.4580004,9.504999999999999,894.4749568,43.1938422,51.7317222
NSE:DALMIASUG,Dalmia Bharat Sugar and Industries Limited,Consumer Defensive,Confectioners,371.1000061035156,368.6,374.5,368.65,585.0,291.0,8.113249,1.63,17-Sep-2025,3004.8784384,9.934,5.6760002,477.472512,1.1775374293670655,3.4549410568237304
NSE:DAMCAPITAL,,Financial Services,Capital Markets,235.1999969482422,237.06,240.48,235.05,456.9,195.55,20.293356,0.42,17-Sep-2025,1662.534656,35.446998,1.3990001,,4.5192503413619995,12.073027523350525
NSE:DALBHARAT,Dalmia Bharat Limited,Basic Materials,Building Materials,2480.0,2427.9,2496.3,2439.9,2496.3,1601.0,49.829212,0.41,17-Sep-2025,46528.5218304,6.6810004,15.429,2642.9999104,358.555424,95.941032
NSE:DABUR,Dabur India Limited,Consumer Defensive,Household & Personal Products,535.9000244140625,535.7,539.5,534.9,671.5,433.3,53.483032,1.96,17-Sep-2025,95052.0512512,14.116999999999999,16.262999999999998,2303.1126016,10.404606154003906,146.25579824299317
NSE:DAMODARIND,Damodar Industries Limited,Consumer Cyclical,Textile Manufacturing,36.790000915527344,36.79,37.9,36.1,49.47,28.0,9.267003,,17-Sep-2025,85.720704,2.276,3.2259999999999995,33.0671488,0.005378698133850098,0.04655774615859985
NSE:DANGEE,Dangee Dums Limited,Consumer Cyclical,Restaurants,4.380000114440918,4.36,4.46,4.3,9.55,4.01,,,17-Sep-2025,67.441056,-2.763,-1.651,5.5035248,0.0034536300902366637,0.08999411035137177
NSE:DATAPATTNS,Data Patterns (India) Limited,Industrials,Aerospace & Defense,2872.0,2762.1,2874.9,2765.8,3268.8,1351.15,74.81115,0.29,17-Sep-2025,16088.7717888,30.489,26.769,265.2175104,112.450288,87.3062152
NSE:DBCORP,D. B. Corp Limited,Communication Services,Publishing,281.3999938964844,284.05,285.05,281.15,379.5,189.05,15.032051,5.98,17-Sep-2025,5015.6453888,14.465,15.433,499.9504896,0.5081239689788818,3.2944341485443114
NSE:DBL,Dilip Buildcon Limited,Industrials,Engineering & Construction,576.0,567.1,579.0,563.0,579.35,363.15,9.6823,0.18,17-Sep-2025,9356.8319488,6.944999999999999,16.886999,2198.4313344,20.2534848,16.963776
NSE:DAVANGERE,Davangere Sugar Company Limited,Consumer Defensive,Confectioners,3.9700000286102295,3.93,4.0,3.93,7.72,3.06,26.466665,,17-Sep-2025,567.7060608,5.840999999999999,34.127998,53.8782976,2.330716747796559,3.4832093441021206
NSE:DBOL,Dhampur Bio Organics Limited,Consumer Defensive,Farm Products,84.69000244140625,83.47,87.28,83.04,163.93,57.34,,1.5,17-Sep-2025,563.5026944,-0.38299998,-2.076,100.5425024,0.23190663368530273,0.7479312875610351
NSE:DBREALTY,Valor Estate Limited,Real Estate,Real Estate - Development,169.89999389648438,167.57,174.35,167.7,252.67,115.11,,,17-Sep-2025,9161.0750976,-5.0580001999999995,-2.419,-102.6857024,13.062574140737915,39.271449139205934
NSE:DBEIL,,Industrials,Engineering & Construction,142.1699981689453,141.19,144.08,141.41,214.0,128.5,11.511741,0.71,17-Sep-2025,662.2875648,9.862000499999999,23.020001,106.9303232,0.4590669240875244,1.0595929963531494
NSE:DATAMATICS,Datamatics Global Services Limited,Technology,Information Technology Services,910.0999755859375,912.5,918.8,905.8,1120.0,515.05,25.379251,0.55,17-Sep-2025,5379.8649856,11.793,12.069,250.2275072,3.530823865283203,57.37989225074463
NSE:DBSTOCKBRO,DB (International) Stock Brokers Limited,Financial Services,Capital Markets,27.899999618530273,27.16,28.39,27.16,59.88,24.95,20.217392,,17-Sep-2025,98.153312,13.88,19.814,,0.11841875838088989,0.2428946066789627
NSE:DCI,DC Infotech and Communication Limited,Technology,Electronics & Computer Distribution,288.0299987792969,296.46,295.59,283.04,449.9,201.35,28.489614,,17-Sep-2025,460.8479744,2.6470000000000002,4.309,27.3355008,1.0830215984100342,1.2566172786743164
NSE:DCBBANK,DCB Bank Limited,Financial Services,Banks - Regional,128.25,127.31,129.17,127.2,150.79,101.41,6.3146234,1.06,17-Sep-2025,4043.1456256,23.412001,30.189,,4.586617575,18.787073175
NSE:DCAL,Dishman Carbogen Amcis Limited,Healthcare,Biotechnology,278.70001220703125,266.8,280.1,267.0,307.98,161.21,41.972893,,17-Sep-2025,4369.5427584,3.599,8.379,591.5400192,16.389762447869874,3.372632457720947
NSE:DCM,DCM Limited,Industrials,Metal Fabrication,99.79000091552734,98.96,100.5,99.19,141.88,83.0,7.3267255,,17-Sep-2025,186.5544192,37.311,1.704,3.350225,0.03525580732345581,0.6290162917709351
NSE:DCMFINSERV,DCM Financial Services Limited,Financial Services,Credit Services,5.820000171661377,5.85,6.02,5.76,9.21,4.92,,,17-Sep-2025,13.030864,-263.638,-144.519,,0.0022476840662956237,0.007933824234008789
NSE:DCMSRIND,DCM Shriram Industries Limited,Consumer Defensive,Confectioners,169.75,164.18,174.4,165.23,214.45,142.11,16.975,2.44,17-Sep-2025,1477.3223424,4.3569997,6.689,177.3452288,5.324836825,1.778351925
NSE:DCMSHRIRAM,DCM Shriram Limited,Industrials,Conglomerates,1263.9000244140625,1225.4,1266.1,1219.3,1502.3,902.6,31.932793,0.73,17-Sep-2025,19560.8756224,4.954,5.886,1383.1799808,5.430220064892578,37.00699271484375
NSE:DCMNVL,DCM Nouvelle Limited,Consumer Cyclical,Textile Manufacturing,167.00999450683594,160.29,167.98,160.57,230.0,145.0,22.29773,,17-Sep-2025,311.936256,1.2930000000000001,3.3210002000000003,58.9665984,0.21786453783416748,0.29393759033203126
NSE:DCW,DCW Limited,Basic Materials,Chemicals,75.12000274658203,74.72,76.35,74.5,113.0,68.1,63.12605,0.13,17-Sep-2025,2217.2045312,1.7680000000000002,6.0370002,203.643328,4.138946887330627,10.153715363246155
NSE:DCXINDIA,DCX Systems Limited,Industrials,Aerospace & Defense,279.04998779296875,275.2,284.9,275.6,393.0,200.1,77.94692,,17-Sep-2025,3108.8121856,3.4250000000000003,0.438,15.2695008,17.291890593566894,31.81554949822998
NSE:DEEDEV,,Industrials,Metal Fabrication,295.0,299.85,302.15,293.85,360.0,167.0,37.10692,,17-Sep-2025,2039.287808,6.194,10.342,136.957376,1.5394575,12.818517
NSE:DDEVPLSTIK,Ddev Plastiks Industries Limited,Basic Materials,Specialty Chemicals,345.25,350.7,352.5,343.6,359.5,212.55,18.296236,0.5,17-Sep-2025,3573.5445504,7.106,8.941,283.0229504,4.336374525,10.87420115
